193032,Z105,10/20/2021,Industrial-organizational psychologists,"Apply principles of psychology to human resources, administration, management, sales, and marketing problems. Activities may include policy planning; employee testing and selection, training, and development; and organizational development and analysis. May work with management to organize the work setting to improve worker productivity.",2.2,105310,M
193039,Z105,10/20/2021,"Psychologists, all other",All psychologists not listed separately.,2,102900,M
193041,Z106,9/8/2021,Sociologists,"Study human society and social behavior by examining the groups and social institutions that people form, as well as various social, religious, political, and business organizations. May study the behavior and interaction of groups, trace their origin and growth, and analyze the influence of group activities on individual members.",4.8,92910,M
193051,Z107,9/8/2021,Urban and regional planners,"Develop comprehensive plans and programs for use of land and physical facilities of jurisdictions, such as towns, cities, counties, and metropolitan areas.",6.8,78500,M
193091,Z108,9/8/2021,Anthropologists and archeologists,"Study the origin, development, and behavior of human beings. May study the way of life, language, or physical characteristics of people in various parts of the world. May engage in systematic recovery and examination of material evidence, such as tools or pottery remaining from past human cultures, in order to determine the history, customs, and living habits of earlier civilizations.",7.4,61910,B
193092,Z340,9/8/2021,Geographers,"Study the nature and use of areas of the Earth's surface, relating and interpreting interactions of physical and cultural phenomena. Conduct research on physical aspects of a region, including land forms, climates, soils, plants, and animals, and conduct research on the spatial implications of human activities within a given area, including social characteristics, economic activities, and political organization, as well as researching interdependence between regions at scales ranging from local to global.",1.1,85220,B
193093,Z341,9/8/2021,Historians,"Research, analyze, record, and interpret the past as recorded in sources, such as government and institutional records, newspapers and other periodicals, photographs, interviews, films, electronic media, and unpublished manuscripts, such as personal diaries and letters.",5.5,63940,B
193094,Z109,9/8/2021,Political scientists,"Study the origin, development, and operation of political systems. May study topics, such as public opinion, political decisionmaking, and ideology. May analyze the structure and operation of governments, as well as various political entities. May conduct public opinion surveys, analyze election results, or analyze public documents.",8.6,122510,M
193099,,,"Social scientists and related workers, all other",All social scientists and related workers not listed separately.,2.9,84430,HS
194010,Z342,9/8/2021,Agricultural and food science technicians,,7.9,44700,B
194021,Z110,9/8/2021,Biological technicians,"Assist biological and medical scientists. Set up, operate, and maintain laboratory instruments and equipment, monitor experiments, collect data and samples, make observations, and calculate and record results. May analyze organic substances, such as blood, food, and drugs.",6.7,48140,B
194031,Z111,9/8/2021,Chemical technicians,"Conduct chemical and physical laboratory tests to assist scientists in making qualitative and quantitative analyses of solids, liquids, and gaseous materials for research and development of new products or processes, quality control, maintenance of environmental standards, and other work involving experimental, theoretical, or practical application of chemistry and related sciences.",5,48990,A
194042,Z114,9/8/2021,"Environmental science and protection technicians, including health","Perform laboratory and field tests to monitor the environment and investigate sources of pollution, including those that affect health, under the direction of an environmental scientist, engineer, or other specialist. May collect samples of gases, soil, water, and other materials for testing.",10.6,47370,B
