A T Still University of Health Sciences,Kirksville,25,www.atsu.edu/,www.atsu.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21722,15000,15000,,60679,77330,70117,71006,0.7961,0.0721,0.0281,0.0299,0.0018,0.0018,0.0299
Advanced College of Cosmetology,Waupun,49,www.accsuccess.com/,https://www.accsuccess.com/wp-content/uploads/NetPriceCalculator/npcalc.htm,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,,10990,,,,,,11426,,,,,,15626,,,,,,,,21915,,,0.0909,0.5455,0.3636,0,0,0,0
Advanced College-Stockton,Stockton,5,www.advancedcollege.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10500,20000,22335,,28885,35359,39908,54998,,,,,,,
Advanced Technology Institute,Virginia Beach,46,www.auto.edu/,https://npc.auto.edu/,0.4791,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4599,0.1394,0.4007,0,0,0,0,504,,18343,17010,18780,20595,23013,23563,,,,,,23529,,13200,13200,12000,9500,11000,2,48640,50031,46904,63914,0.8656,0.0321,0.0219,0.0153,0.0029,0,0.0329
Advanced Training Institute,Las Vegas,28,www.atitraining.edu/,https://atitraining.edu/net-price-calculator/index.htm,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3498,0.5717,0,0,0,0.0785,0,0,625,,,,,,,,11550,,,,,,,,,8000,,,,19933,,,,0.6724,0.1552,0.1034,0,0.0172,0,0.0517
Advanced Welding Institute,South Burlington,45,www.awi.edu/,www.awi.edu/,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,,21339,,,,,,9646,,,,,,25593,,,3739,,,,22239,18879,,,0.0138,0,0.9817,0,0,0,0
Advantage Career Institute,Eatontown,30,www.aci.edu/,www.aci.edu/financial-aid-options/net-price-calculator/,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74,,9755,,,,,,17647,18487,18997,21620,,,9755,,,9500,5500,5500,,24507,31342,27691,,0.64,0.08,0.2,0,0.0133,0,0.0533
Advantage Technical College-Manati,Manati,51,https://www.adtecpr.com/,https://adtecpr.com/asistencia-economica/#netcal,,,,0,0,0,0,0,0,0,0,0,0,0.3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6883,0,0,0,0,0,0,0,353,,8117,,,,,,25307,28318,29683,30639,,,12309,,,16834,16834,19819,3,56641,51398,56860,44783,0.1165,0.1084,0.5984,0.0964,0,0.0241,0.0522
Advantage Technical College-San Juan,San Juan,51,https://www.adtecpr.com/,https://adtecpr.com/asistencia-economica/#netcal,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,,5911,,,,,,15364,,,,,,9881,,,,,,,,,,,0,0,1,0,0,0,0
AdventHealth University,Orlando,9,www.ahu.edu/,npc.rewiretech.com/student/app/ahu/,0.5053,20,1072,0,0,0,0,0,0,0,0,0.0055,0,0,0,0,0,0,0.011,0,0.0412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9423,0,0,1061,,18229,,,,,,27604,27877,30680,30654,32541,24683,,12840,12840,9500,9500,9500,3,26625,31790,22614,26947,0.0354,0.0863,0.0141,0.0028,0.0014,0,0.0071
Aesthetic Science Institute,Latham,32,www.aestheticscienceinstitute.edu/,www.aestheticscienceinstitute.edu/calculator/npcalc.htm,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,,10182,,,,,,18834,22689,,,,,11747,,,9175,10500,6667,,23481,,,,0.5258,0.0309,0.2526,0.0052,0.0052,0,0.0155
Agnes Scott College,Decatur,10,www.agnesscott.edu/,www.collegecostcalculator.org/agnesscott,0.6482,,,0,0,0,0.0481,0,0,0,0,0,0,0,0.024,0,0,0.0673,0,0,0.1779,0.0385,0,0.024,0,0.024,0,0.024,0,0.0625,0,0,0.1538,0,0,0,0,0.1154,0.1202,0.0625,0.0577,974,,20503,21692,25087,,,,,,,,,54064,,42690,42690,,,,,22963,29916,23213,36714,0.2456,0.2456,0.4408,0.0385,0,0.0148,0.0089
AI Miami International University of Art and Design,Miami,9,www.artinstitutes.edu/miami/,https://www.artinstitutes.edu/miami/tuition-aid/net-price-calculator,,,,0,0,0,0,0,0.0981,0.0791,0.1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5127,0,0.1456,0,994,,20274,,,,,,21106,21737,23240,23664,,28627,,19354,19354,7521,4906,4498,,20673,23357,25458,25782,0.3678,0.1379,0.1954,0.023,0,0,0.2414
Aiken School of Cosmetology and Barbering,Aiken,40,www.ascandb.com/,www.ascandb.com/,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,,,8491,9354,11481,,,,,,,,,,,,11172,,,,30424,,,,0.961,0.013,0,0,0.026,0,0
Aiken Technical College,Graniteville,40,https://www.atc.edu/,https://www.atc.edu/netpricecalculator/npcalc.htm,,,,0,0,0,0,0,0,0.0889,0,0,0.0044,0.0067,0,0.0267,0,0,0.2111,0,0,0,0,0.0667,0,0,0,0,0.0267,0,0.0089,0,0,0.0578,0.0511,0.0156,0,0,0.3444,0.0911,0,2095,1854,,,,,,,27178,28973,29287,32863,39359,10056,,4826,6880,25000,27000,26000,2,46766,51009,61012,74332,0.8159,0.0159,0.0701,0.0117,0.0019,0.0005,0.0313
Aims Community College,Greeley,6,www.aims.edu/,www.aims.edu/student/finaid/net-price-calculator/,,,,0.0049,0,0,0,0.0097,0.0097,0.013,0,0.0016,0,0.0092,0,0.007,0,0,0.222,0,0,0,0,0,0,0,0,0,0,0,0.0818,0,0,0.0428,0.1462,0.0931,0.0103,0,0.3156,0.033,0,3966,8386,,3506,3860,6051,,,,,,,,12707,,1826,10418,,,,,25081,33722,30614,38694,0.3113,0.0368,0.3687,0.1452,0.0094,0.004,0.0639
Air Force Institute of Technology-Graduate School of Engineering & Management,Wright-Patterson AFB,35,www.afit.edu/,www.afit.edu/ADMISSIONS/page.cfm?page=447&tabname=Tab1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722,5691,4844,,,,,,,,,,,18820,17104,18106,19112,0.0327,0.0151,0,0,0.9446,0,0
Alabama A & M University,Normal,1,www.aamu.edu/,www.aamu.edu/admissions-aid/tuition-fees/net-price-calculator.html,0.9175,17,939,0.0268,0.0143,0.0036,0,0,0.0625,0.0554,0,0.0464,0.1196,0.0161,0,0.0321,0,0.0179,0.0589,0,0.1018,0.0054,0,0,0.0339,0,0,0.0214,0,0.0554,0.0732,0.0518,0.025,0,0,0,0,0.0196,0,0.1589,0,5271,14990,,14310,13849,18405,19016,19419,,,,,,23053,,10024,18634,16000,15159,14463,1,26648,31073,36050,36377,0.014,0.9072,0.0091,0.0019,0.0021,0.0011,0.0114
Alabama College of Osteopathic medicine,Dothan,1,https://www.acom.edu/,https://www.acom.edu/cost-of-attendance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9208,9355,,11730,,,,,,,,,,,,,,0,0.9583,0,0,0,0.0417,0
Alabama School of Nail Technology & Cosmetology,Jackson,1,www.alabamaschoolofnailtechnology.com/,www.alabamaschoolofnailtechnology.com/,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,,15138,,,,,,7729,,,,,,20982,,,,,,,,,,,0.2376,0.6485,0.005,0.0347,0,0,0.0743
Alabama State College of Barber Styling,Gardendale,1,www.ascbs.edu/,alabamastatebarbercollege.com/netpricecal/npcalc.htm,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,12437,,,,,,12070,12607,15489,,,,14723,,,,,,,17304,24459,17642,27589,0.0341,0.0114,0.0455,0.8864,0,0.0114,0.0114
Alabama State University,Montgomery,1,www.alasu.edu/,www.alasu.edu/cost-aid/tuition-costs/net-price-calculator,0.969,17,946,0,0,0,0,0.0941,0,0.0686,0,0.0961,0.002,0,0,0,0,0.0157,0,0,0.0745,0.0157,0,0.0333,0.0137,0,0,0.0196,0,0.0706,0.1137,0.0471,0.0157,0,0,0,0,0.0608,0.1431,0.1098,0.0059,3750,13650,,13531,13696,15166,11878,13573,,,,,,21866,,11068,19396,17827,15875,16500,1,24346,27662,29836,35315,0.0163,0.9275,0.0099,0.0037,0.0021,0.0008,0.012
Alamance Community College,Graham,33,www.alamancecc.edu/,www.alamancecc.edu/netpricecalculator/npcalc.htm,,,,0.0664,0,0,0,0,0,0.0283,0.0251,0.0381,0.0011,0.0643,0.0044,0.0033,0.0044,0,0.3431,0,0.0142,0,0,0,0,0,0,0,0,0,0.0338,0,0,0,0.0414,0.0447,0,0.0218,0.1547,0.1111,0,3240,15869,,7064,7637,9501,11237,,,,,,,21294,,2492,7028,,,,,24073,34369,27346,41829,0.6331,0.2099,0.0354,0.0236,0.0077,0,0.0164
Alamo City Barber College,San Antonio,43,www.alamocitybarbercollege.com/,www.alamocitybarbercollege.com/npc/npcalc.htm,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,,10791,8528,10619,12284,14230,14777,,,,,,,15867,,,5500,7847,6500,1,,,,,0.6295,0.0594,0.2019,0.0443,0.0048,0.0032,0.0301
Alaska Bible College,Palmer,2,www.akbible.edu/,www.akbible.edu/admissions/tuition-aid/net-price-calculator/,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,18217,9986,12663,14966,17264,18311,,,,,,19851,,9700,9700,11626,12000,9655,2,34497,41334,42894,56511,0.5249,0.0326,0.0945,0.0808,0.0534,0.0334,0.1215
Alaska Career College,Anchorage,2,www.alaskacareercollege.edu/,www.alaskacareercollege.edu/tuition-calculator,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8491,0.1509,0,361,,16278,,,,,,28940,28771,31168,33160,32073,,20028,,,12726,12698,9750,,27742,35645,33887,44572,0.3557,0.0578,0.2146,0.0024,0.0719,0.053,0.1536
Alaska Christian College,Soldotna,2,www.alaskacc.edu/,https://alaskacc.edu/about/consumer-information/net-price-calculator/,,,,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,95,,6746,,,,,,,,,,,21594,,8214,8214,16666,20084,15000,,40526,42862,39305,43400,,,,,,,
Alaska Pacific University,Anchorage,2,www.alaskapacific.edu/,https://npc.collegeboard.org/student/app/alaskapacific,0.8924,,,0,0.0357,0,0,0,0,0,0,0,0,0,0,0,0,0.0357,0.0536,0,0.1429,0,0,0.125,0.2321,0,0,0,0,0.1071,0,0,0,0,0,0,0,0,0.0179,0.25,0,318,,18602,9605,13747,9061,15877,17100,,,,,,34315,,20760,20760,11620,10079,8000,2,35415,35114,38452,50536,0.5519,0.0078,0.0874,0.0234,0.1029,0.0329,0.1073
Alaska Vocational Technical Center,Seward,2,www.avtec.edu/,www.avtec.edu/book-page/net-price-calculator,,,,0,0,0,0,0,0,0.1296,0.0741,0,0,0.1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4012,0.1605,0,0,0,0.1173,0,631,8869,,,,,,,19580,14365,17782,25915,13965,,13933,,,12500,12000,14998,3,32812,35806,47398,47207,0.3711,0.0314,0.0755,0.022,0.2484,0.0157,0.1226
Albany BOCES-Adult Practical Nursing Program,Albany,32,https://www.capitalregionboces.org/adult-education/classes-programs/,https://www.capitalregionboces.org/wp-content/themes/twentyseventeen-child/CTE/calc/npcalc.htm,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,20709,,21381,22591,25487,23042,,,,,,,,25173,,,12125,,,,39066,,37662,,0.4423,0.4231,0.0337,0.0192,0,0,0.0769
Albany College of Pharmacy and Health Sciences,Albany,32,www.acphs.edu/,acphs.edu/net-price-calculator,0.7107,26,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9615,0,0,788,,29116,,,,,,25138,24344,28347,28237,33158,48545,,36745,36745,20500,21500,19086,1,56661,55314,63306,73719,0.4959,0.0876,0.1729,0.1105,0.0021,0.0006,0.0282
Albany Law School,Albany,32,www.albanylaw.edu/,www.albanylaw.edu/admissions/financial-aid/tuition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5642,7565,10673,12160,14178,,,,,,,,,,8250,6794,6875,,29488,35557,32510,42283,0.8533,0.0484,0.0473,0.0106,0.0057,0.0008,0.0306
Albany medical College,Albany,32,www.amc.edu/,www.amc.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8335,,11836,8419,,,,,,9500,12000,11000,,24782,26126,29799,32163,0.4254,0.3007,0.1418,0.0244,0.0171,0.0024,0.0831
Albany State University,Albany,10,https://www.asurams.edu/,https://www.asurams.edu/enrollment-management/financial-aid/netpricecalculator.php,0.6568,16,849,0,0,0,0,0.0089,0,0.0059,0,0.081,0,0,0.001,0,0.002,0.0059,0.2451,0,0.0405,0,0,0.0069,0,0,0,0.0049,0,0.0257,0.0494,0.0119,0.0128,0,0,0,0,0.0099,0.3656,0.1196,0.003,5415,12992,,,,,,,14013,13370,16927,17531,,18820,,5934,16656,8535,,,,20445,29500,22334,29614,0.1338,0.5176,0.2447,0.1039,0,0,0
Albany Technical College,Albany,10,www.albanytech.edu/,https://www.albanytech.edu/admissions/financial-aid/financial-aid-3?showall=&start=10,,,,0.0178,0,0,0,0,0,0.0285,0.0464,0.0311,0,0.0178,0,0.0367,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,0,0.1111,0,0,0.0265,0.1223,0.055,0.0423,0.0194,0.1274,0.317,0,2537,420,,,,,,,18159,17435,20414,21596,25493,8260,,2996,5396,18297,22476,19500,2,33852,,47725,,0.3121,0.3214,0.1386,0.077,0.0021,0.0031,0.0616
Albert Einstein College of medicine,Bronx,32,www.einsteinmed.org/,www.einsteinmed.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28402,,,,,,,,6050,,,,27364,32914,39955,53190,0.1538,0.1795,0,0.1795,0,0,0
Albertus Magnus College,New Haven,7,https://www.albertus.edu/,https://www.albertus.edu/admission-aid/financial-aid/net-price-calculator.php,0.8346,19,972,0,0,0,0,0.0344,0,0,0,0,0,0,0,0,0,0.0125,0.0844,0,0.0156,0.0094,0,0,0.0188,0.0031,0,0.0063,0,0.0938,0.0969,0.0813,0.0594,0,0,0,0,0.0281,0.0594,0.3938,0.0031,1108,,26015,,,,,,,,,,,49229,,33260,33260,,,,1,,,,,0.6417,0.0655,0.1078,0.0583,0.0026,0.0051,0.0743
Albion College,Albion,22,www.albion.edu/,www.albion.edu/admission/student-financial-services/net-price-calculator,0.6876,24,1118,0,0.0097,0,0.0032,0.0613,0,0,0,0.0419,0,0,0.0161,0,0,0.0419,0.0097,0,0.1323,0.0161,0,0.0161,0.0968,0.0194,0,0.0419,0,0.0839,0,0.0097,0.229,0,0,0,0,0.0387,0.0097,0.1129,0.0097,1451,,16653,,,,,,30503,29911,36391,38190,42591,59400,,48275,48275,27000,27000,26505,3,76499,78762,87316,91843,0.6258,0.0301,0.0885,0.0627,0.0024,0.0004,0.0264
Albizu University-Miami,Miami,9,https://www.albizu.edu/,https://www.albizu.edu/wp-content/uploads/NetPriceCalculator/miami/npcalc.htm,0.5556,,,0,0,0,0,0,0,0,0,0.1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7368,0.1316,0,0,0,0,0,0,0,0,0,0,118,,14136,2500,,,,,,,,,,25500,,12444,12444,,,,,25496,27621,,,0.6351,0.2701,0.0521,0.0237,0,0,0.019
Albizu University-San Juan,San Juan,51,https://www.albizu.edu/,https://www.albizu.edu/wp-content/uploads/NetPriceCalculator/san_juan/npcalc.htm,0.6019,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714,0,0,0,0,0,0,0,0,0.4286,0,0,563,,12034,,,,,,3067,5086,7741,,,18659,,7434,7434,3500,,,,15656,19877,24543,24744,0,0,1,0,0,0,0
Albright College,Reading,38,www.albright.edu/home/,https://albright.studentaidcalculator.com/survey.aspx,0.8516,,,0,0.0175,0,0,0.06,0,0.05,0,0.01,0,0,0.01,0,0,0.0225,0,0,0.045,0.0175,0,0.0075,0,0.01,0,0.0075,0,0.145,0,0,0.11,0,0,0,0,0.1475,0.015,0.2875,0.0375,1707,,19469,,,,,,15059,18523,14390,19836,19836,59836,,25642,25642,6208,6333,6333,,20060,23736,27454,,0.6667,0.0833,0.25,0,0,0,0
Alcorn State University,Alcorn State,24,www.alcorn.edu/,www.alcorn.edu/admissions/financial-aid/consumer-information-disclosures,0.5823,20,1034,0.0585,0,0,0,0.0253,0,0.0078,0,0.0097,0,0.0019,0,0.0292,0,0.0117,0.1598,0,0.2008,0.0019,0.0448,0,0.0429,0,0,0.0195,0,0.0565,0.039,0.0604,0.0175,0,0,0,0,0.0312,0.0838,0.0877,0.0097,2880,14836,,12381,13606,15140,18682,21073,,,,,,24116,,7290,7290,14250,15000,15641,1,43865,47564,48542,57535,0.8369,0.0304,0.0459,0.0254,0.0028,0.0004,0.0304
Alderson Broaddus University,Philippi,48,www.ab.edu/,ab.edu/financial-aid/consumer-information/,0.4713,19,975,0,0.0181,0,0,0.0301,0,0.0241,0,0.0783,0,0,0,0,0.006,0,0.0181,0,0.1084,0.012,0,0,0.0964,0.006,0,0.006,0,0.0663,0.0723,0,0.012,0,0,0,0,0.0181,0.1867,0.2349,0.006,821,,20189,,,,,,22616,23487,26974,33017,47166,40669,,29220,29220,10000,12109,13818,5,43342,41799,59449,61328,0.644,0.022,0.0828,0.0621,0.0045,0.0052,0.068
Alexander Academy,Lunenburg,21,www.alexanderacademy.com/,www.alexanderacademy.com/npcalc.htm,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,,25349,,,,,,23066,22218,22693,,27763,,29554,,,5500,,,,,,,,0.4051,0.0886,0.2848,0.0506,0.019,0.0253,0.0949
Alexander Paul Institute of Hair Design,Greenville,33,https://www.alexanderpaul.edu/,https://www.alexanderpaul.edu/net-price-calculator/,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,,13111,,,,,,18518,19599,,22719,,,18977,,,5945,6404,5500,,23901,,23098,41598,0.4327,0.4808,0.0481,0.0192,0,0,0.0192
Alexandria School of Scientific Therapeutics,Alexandria,14,www.assti.com/,www.assti.com/assti-alexandria-indiana-schools-massage/assticom-net-price-calculator-massage-therapy-school,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,,13948,,,,,,,,,,,,18199,,,,,,,,,,,,,,,,,
Alexandria Technical & Community College,Alexandria,23,www.alextech.edu/,www.alextech.edu/calculator,,,,0,0,0,0,0,0,0.0116,0,0.0245,0,0.0554,0,0.0503,0.0116,0,0.1031,0,0,0,0,0.0039,0.0155,0,0,0,0,0,0.2629,0.0052,0,0.0155,0.0747,0.0631,0.0219,0.0309,0.1907,0.0593,0,1318,13550,,,,,,,,,,,,17695,,5565,5565,,,,,,,,,,,,,,,
Alfred University,Alfred,32,www.alfred.edu/,www.collegecostcalculator.org/alfreduniversity,0.6245,23,1076,0,0.0056,0,0,0.0197,0,0,0,0.0393,0.2388,0,0.0112,0,0,0.0112,0.0056,0,0.0478,0.0112,0,0.0169,0,0,0,0.0281,0,0.1011,0.0393,0,0.0253,0,0,0,0,0.2163,0.0421,0.1376,0.0028,1668,,20420,,,,,,22757,25120,27543,31591,32501,44856,,34770,34770,24992,25250,26225,1,116885,109741,115321,123025,0.5431,0.0635,0.0723,0.1777,0.0025,0,0.0305
Alhambra Beauty College,Alhambra,5,alhambrabeauty.edu/,alhambrabeauty.edu/courses/,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,,16555,,,,,,28780,,,,,,20185,,,,,,3,,,,,1,0,0,0,0,0,0
Alhambra medical University,Alhambra,5,www.amu.edu/,amu.edu/resources/Download/MSAOM_Catalog.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,6253,6740,11785,12348,,,,,,5500,,,,,,,,0.6897,0.0517,0.2241,0.0172,0,0,0
Alice Lloyd College,Pippa Passes,17,www.alc.edu/,www.alc.edu/misc/financial-aid/,0.2656,20,1040,0,0,0,0,0,0,0,0,0.1124,0,0,0,0,0,0.0449,0.0225,0,0.2472,0,0,0,0.2697,0,0,0,0,0,0,0,0.1124,0,0,0,0,0,0.0225,0.1236,0.0449,575,,14727,9963,10877,12920,14886,14761,,,,,,25108,,12230,12230,6365,6365,5500,,27549,38915,40862,44629,0.5358,0.1256,0.0952,0.0403,0.0107,0.002,0.1434
All Beauty College-Bullhead City,Bullhead City,3,abcollege.edu/,abcollege.edu/net/npcalc.htm,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,13852,,,,,,15314,14024,17597,20619,20619,,14327,,,8028,8028,8027,,22709,23427,23947,26288,0.1493,0.597,0.209,0.0149,0,0,0.0299
All Beauty College-Kingman,Kingman,3,abcollege.edu/,abcollege.edu/net/npcalc.htm,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,,12983,,,,,,26567,28433,28479,28568,31399,,17072,,,17187,20000,18078,,29185,35683,32891,46445,0.1791,0.1642,0.3881,0.1082,0.0056,0.0336,0.0429
All Beauty College-Lake Havasu City,Lake Havasu City,3,abcollege.edu/,abcollege.edu/net/npcalc.htm,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,18659,,,,,,18696,20056,19056,,,,20198,,,8079,5500,5500,,,,,,0.3921,0.0384,0.4424,0.0172,0.0358,0,0.0675
Allan Hancock College,Essington,38,www.allstatecareer.edu/,https://www.allstatecareer.edu/content/dam/all-state/compliance/netpricecalc/npcalc_all_state_career_lester.htm,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0.0425,0.5503,0,0.2841,0,0,684,,16343,,,,,,11969,12516,15328,20936,24252,,19892,,,14127,15000,15000,1,31901,44431,,,0.5583,0.1625,0.0459,0.0247,0.0071,0.0035,0.0071
Allegany College of Maryland,West Mifflin,38,www.allstatecareer.edu/,www.allstatecareer.edu/content/dam/all-state/compliance/netpricecalc/npcalc_all_state_career_pittsburgh.htm,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988,0.1173,0.784,0,0,0,0,272,,14898,11970,,8280,17422,,,,,,,,18426,,,7600,,,,30229,,,,0.5714,0.2381,0.0119,0.1786,0,0,0
Allegheny College,Baltimore,20,https://www.allstatecareer.edu/,https://www.allstatecareer.edu/content/dam/all-state/compliance/netpricecalc/npcalc_all_state_career_baltimore.htm,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539,0,0.6628,0,0.2834,0,0,501,,14813,,,,,,18560,,,,,,18271,,,,,,,,,,,0.5,0.1284,0.2162,0.0473,0,0,0.1014
Allegheny Wesleyan College,Santa Maria,5,www.hancockcollege.edu/,https://misweb.cccco.edu/npc/611/npcalc.htm,,,,0.0074,0,0,0,0.0064,0.0056,0.0187,0.0138,0.0007,0.0046,0.0166,0.0109,0.0183,0.0039,0.0049,0.326,0,0.0056,0.0166,0,0.0917,0.0159,0,0,0.0159,0,0.0258,0.0677,0.0071,0.0194,0,0.0191,0.0201,0,0.0247,0.1482,0.0815,0.0028,9029,3810,,,,,,,,,,,,10969,,1352,7504,,,,,,,,,,,,,,,
Allen College,Cumberland,20,www.allegany.edu/,services.allegany.edu/netprice/,,,,0,0.0171,0,0,0,0.0171,0.0188,0.0154,0.041,0,0.0512,0.0051,0,0.0034,0,0.1997,0,0,0,0,0,0,0,0,0,0,0,0.0239,0,0,0,0.0137,0,0,0,0.4812,0.1126,0,1819,10274,,,,,,,19284,17535,18419,22030,25860,15330,,4610,9980,17563,21000,20000,2,29309,29512,,40363,0.7267,0.0387,0.0173,0.0067,0.0027,0,0.0413
Allen County Community College,meadville,38,https://allegheny.edu/,https://allegheny.edu/npc,0.6215,27,1272,0,0.0942,0,0.0052,0.0759,0,0.0471,0,0,0.0052,0,0.0131,0,0,0.0419,0,0,0.2094,0.0209,0,0,0,0.0105,0,0.0576,0,0.1099,0,0.0157,0.1675,0,0,0,0,0.0288,0.0524,0,0.0445,1731,,21682,,,,,,15077,15867,17014,21208,29752,62966,,49260,49260,19500,24300,22589,2,42047,47474,48830,61344,0.4903,0.2373,0.1599,0.0258,0.0059,0,0.0357
Allen School-Brooklyn,Salem,35,awc.edu/,awc.edu/net-price-calculator/npcalc.htm,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,,8004,,,,,,22440,20633,26513,26513,,14116,,7000,7000,10554,13976,15510,2,28794,37507,30746,40917,0.4668,0.4044,0.0302,0.008,0.004,0,0.0302
Allen School-Jamaica,Waterloo,15,www.allencollege.edu/,www.allencollege.edu/filesimages/cost-calculator/cost-calculator.htm,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,339,,,,,,,,9765,,13998,,,,,19052,19052,,,,,,,15166,,0.9444,0.0278,0,0,0,0,0.0278
